ID,lon,lat,qmean7913,q79,q80,q81,q82,q83,q84,q85,q86,q87,q88,q89,q90,q91,q92,q93,q94,q95,q96,q97,q98,q99,q00,q01,q02,q03,q04,q05,q06,q07,q08,q09,q10,q11,q12,q13,CC_Area_km2,Shape_Length,DL_km,Q_m2_yr,Q_A_norm_m_yr
11454,-151.2541712,60.45573711,951557.1455,1357972.949,988793.0671,642997.6512,701557.6294,784539.8652,848017.3106,603825.5513,948729.0254,994338.6451,602299.3145,1027627.926,725138.8993,982094.805,661624.6688,921840.5847,858908.6282,571756.1084,617994.5676,855708.6328,817846.1942,1095394.273,1160119.593,766710.4214,1290321.342,1004965.852,1034599.948,929019.5683,743936.3425,1017945.54,720962.7862,953326.0054,938509.7943,1611133.251,1821570.452,1702372.9,1,5000,400,190.3114291,0.475778573
11466,-146.9704344,60.30049882,14448072.11,17497279.06,17318194.19,9547938.649,11850684.76,10870886.18,12005750.38,11658611.76,15304415.03,15765790.84,11972382.04,14326246.6,12614036.2,14801652.12,12129044.36,14466473.03,12911140.48,11130180.52,10396225.64,15351432.36,9793229.66,15481352.95,16484886.02,11961455.68,18250352.31,12182205.42,14243268.15,14669054.35,12521586.75,13891490.61,13593347.77,14833593.15,14823718.6,23575723.68,22550842.37,24908052,6,5000,1400,2889.614421,2.064010301
11468,-144.3266704,60.14448651,3983417.318,4175153.26,4429490.232,3017237.223,3482724.862,2966899.293,3387177.615,3405945.565,3938885.073,4520251.511,3078599.625,4017596.216,3338510.825,4082678.483,3297043.536,3959067.308,3461288.008,2998962.406,3170530.983,3894802.32,2980985.901,4430825.87,4457432.009,3278750.645,3935880.469,2934466.575,4125859.326,4430406.09,3395983.005,4032742.941,3666058.085,3665241.646,4388179.207,7487607.898,6744724.105,6841618,1,15000,133,265.5611545,1.991708659
11469,-144.0765341,60.12608406,5695502.926,6080898.811,6450902.262,4259394.653,4914871.447,4362108.17,4922663.967,4808288.159,5764052.87,6740783.28,4514206.676,5776336.724,4726907.059,5978593.475,4838744.702,5814277.825,5195047.552,4376538.231,4417215.635,5649156.919,4698277.661,6454412.188,6594668.534,4737744.791,5465904.223,4340733.909,5945033.831,6444552.214,5079315.256,5827075.321,5383535.678,5232836.953,5827601.511,10235606.16,9190816.742,8293499,2,3000,1000,1898.500975,1.898500975
11470,-144.058678,60.12475176,9535628.934,10176168.82,10809861.59,7145466.359,8222838.046,7316479.881,8241695.117,8045664.919,9649202.663,11352571.68,7573444.488,9686142.298,7946722.132,10023192.5,8115423.917,9727508.911,8713733.202,7362176.977,7398476.474,9471620.516,7895597.344,10834875.97,11038073.74,7944088.4,9146093.388,7261968.939,9946834.88,10822257.93,8537944.429,9793683.261,9016992.479,8780059.803,9713604.432,17043874.77,15336982.44,13655690,4,4000,1250,2383.907234,1.907125787
11471,-144.0229701,60.12208002,3824420.757,4068796.519,4333248.322,2868797.441,3298339.128,2932964.687,3300210.613,3221786.107,3870532.237,4522059.422,3025571.349,3869122.516,3167186.122,4030107.947,3247176.795,3891338.398,3488136.108,2950267.09,2984052.952,3797073.12,3163314.487,4335112.792,4429229.052,3179368.185,3657688.816,2904771.082,3986126.752,4327676.29,3413336.043,3909077.828,3621156.864,3497755.775,3931379.697,6914042.397,6208539.559,5509384,3,6000,667,637.4034595,0.956105189
11472,-143.3990398,60.07378755,8314955.217,9140674.358,9907447.485,6731638.326,7444355.654,6717588.695,7305556.331,6955560.604,8696899.482,10660943.12,6659059.233,8581223.803,7328288.736,9499820.819,7252151.061,8828850.655,7975885.348,6918117.852,6836933.936,9141078.379,7055603.73,9649910.883,9691323.994,6965374.043,8125177.956,6470791.512,8794823.756,9658028.226,7557885.644,8658658.794,7931436.586,8199371.912,7833826.782,11730866.87,10364155.02,9754123,6,7000,1000,1187.850745,1.187850745
11473,-143.3812404,60.07236511,6341876.999,6931030.584,7491268.647,5162058.663,5631233.731,5124058.975,5570076.761,5421784.964,6592529.215,8078989.02,5102860.076,6556235.27,5628965.152,7240246.434,5503179.141,6692217.859,6091067.413,5312972.175,5276076.81,6966219.716,5360395.544,7363258.603,7298571.911,5396814.849,6189148.194,4997030.86,6706942.299,7403623.499,5785376.754,6615385.85,6082121.109,6292120.692,5875717.972,8942299.771,7843607.46,7440209,2,4000,750,1585.46925,2.113959
11474,-143.3634425,60.07094029,4279331.841,4686046.039,5029356.215,3498295.617,3759530.244,3463559.397,3753639.899,3675733.639,4416685.953,5434743.609,3446422.55,4448445.279,3801171.424,4857850.558,3726073.826,4505053.574,4157162.056,3602255.317,3559215.628,4692530.213,3630461.876,4972747.223,4883325.307,3673906.726,4156255.505,3369785.033,4513129.307,5006310.581,3910234.437,4447827.794,4137961.186,4253068.828,3928155.013,6041564.692,5238213.385,5099896.5,1,3000,667,1426.443947,2.13966592
11475,-143.3456462,60.06951312,6110826.84,6641820.919,7207055.266,4884871.862,5362043.55,4910909.052,5392318.13,5146347.559,6358254.047,7825110.438,4975374.232,6398963.975,5320246.858,6941937.504,5390582.463,6496170.181,5962464.78,5112488.681,4963692.556,6636349.117,5386026.904,7151919.068,7179148.236,5169426.297,5813066.121,4820395.268,6484730.326,7172301.186,5701742.304,6389551.783,5980372.842,6011975.372,5565889.507,8569671.783,7515390.72,7040330.5,2,6000,500,1018.47114,2.03694228
11476,-141.4013674,59.88936935,4381149.949,4812949.286,5415615.723,3430292.439,3728528.285,3441773.959,4113322.175,4090921.37,4476838.559,5546263.282,3535277.018,4611335.187,3908739.73,5594441.208,3851950.856,4710927.862,4406744.579,3784079.094,3533822.87,5079554.508,3466084.789,4828569.793,5455354.768,3700788.467,3904357.959,3770858.48,4725091.97,5066551.696,4035693.294,4352430.409,4008247.201,4499691.294,3802858.399,5219251.434,3870945.777,6560094.5,1,5000,400,876.2299898,2.190574975
11477,-140.0822959,59.76512491,6589595.395,7069788.956,7500448.887,4607322.55,4921925.877,4922234.15,6134229.712,5992906.942,6342981.203,8101144.202,5359856.288,6840332.074,6305914.108,8725504.847,5497366.116,6833512.971,6215627.473,5605211.478,5151404.619,6909093.736,4848633.346,7491765.098,8253746.696,5497023.025,5697248.502,5844230.517,7475812.875,7558376.675,6318437.153,6384632.571,6200483.471,6310645.537,6214369.747,9335133.681,7462865.734,10705628,3,7000,571,941.3707707,1.647398849
11478,-139.4932822,59.69181433,4957360.361,5096153.315,5210783.151,3362327.505,3699923.649,3736565.099,4541102.919,4452290.303,4660448.774,6226051.007,4064733.228,5303560.953,5088942.544,6380833.343,4062306.545,5243509.833,4513765.893,4122966.797,3862808.254,4882738.024,3562406.072,5745015.08,6099905.573,4324605.768,4361584.879,4356960.491,5967861.237,5536966.131,4559378.729,4791659.013,4929173.524,4471197.462,4727017.417,7424556.556,6114966.585,8022547,1,7000,286,708.1943373,2.478680181
11484,-152.3291749,60.4911482,6347240.172,9476416.567,7441635.12,4275239.107,5698784.464,5437191.05,5313452.408,5033624.046,6548479.497,7004594.042,4809823.983,7107316.6,5604819.707,5916769.308,5784576.778,7323326.551,5687990.483,3574598.005,3507589.618,7204440.389,5251644.485,5817527.774,8055048.219,5229419.91,9460382.836,6285695.942,6851908.423,5639535.433,5654452.178,7433184.226,5554270.199,6020280.023,5263430.22,8441474.713,8936814.713,9507669,11,6000,2000,1057.873362,0.528936681
11485,-151.9281999,60.47666891,1314870.964,1996105.936,1456171.465,800542.2529,1121758.313,1095389.637,1047227.281,994519.7389,1304654.461,1359393.58,905119.5696,1507678.825,1102293.086,1230244.673,984314.4366,1467654.161,1166576.066,659978.6218,666897.7803,1176231.155,1023387.629,1263935.099,1644458.807,1063209.984,1959534.545,1285837.359,1401496.335,1146019.295,1102401.964,1521352.309,1032945.408,1190316.717,1152213.596,2182596.784,2511040.38,2496986.5,1,3000,667,438.2903214,0.657435482
11486,-151.8728855,60.48475756,1297588.846,1963884.05,1436766.599,793790.1515,1099457.332,1070633.662,1040124.142,973122.9471,1288699.128,1342021.477,887172.1831,1486331.126,1082461.791,1217359.945,963477.7338,1440401.898,1152969.532,652756.3156,661792.0145,1157858.697,1012609.669,1256872.854,1626025.907,1054819.88,1933089.375,1275278.951,1390705.018,1132634.626,1079673.109,1497470.975,1024476.804,1181372.682,1143660.364,2153632.925,2489607.537,2452598.2,4,13000,385,99.81452659,0.259517769
11487,-151.253417,60.46467042,1425629.594,2033718.387,1483264.306,971389.5204,1046725.66,1176128.906,1272833.125,901645.8215,1421274.614,1490404.929,910863.3559,1540421.767,1087497.648,1474985.35,994259.3583,1387565.6,1285843.789,856945.0234,933766.0943,1291279.033,1230322.069,1649168.143,1743135.816,1142127.033,1932190.122,1508306.497,1547978.708,1397186.584,1115443.226,1526744.68,1083225.715,1434746.797,1408401.827,2415475.906,2721712.392,2480058,2,3000,1000,475.2098648,0.475209865
11500,-147.0207883,60.3211056,8742580.969,10643594.1,10331655.4,5888650.54,7276478.888,6411248.71,7231130.456,7290710.24,8868523.639,9423361.999,7218307.242,8667865.273,7775795.719,8851509.685,7367601.443,8540336.886,7811643.67,6943151.212,6500986.779,9094945.945,5860425.467,9273158.554,9937037.538,7307436.889,10914783.57,7463828.516,8721564.145,8820371.685,7572295.429,8535282.344,8317223.738,8820116.829,9183692.282,14182035,13834083.11,15109501,2,2000,1500,4371.290485,2.914193656
11501,-146.9504587,60.30844381,5469195.451,6586315.551,6515405.405,3572855.028,4430804.211,4082833.927,4509064.386,4396414.346,5786292.282,5948002.417,4483798.813,5465541.993,4723666.006,5596354.915,4581733.805,5524172.762,4810375.757,4120182.217,3878698.312,5740431.771,3671723.439,5840302.185,6253363.642,4513826.085,6870332.696,4546597.945,5381631.632,5505052.514,4689416.353,5188561.695,5145835.898,5538424.323,5728498.047,9233229.587,8797318.841,9764782,1,6000,333,911.5325752,2.734597726
11505,-144.344548,60.14578312,3750050.126,3896733.536,4184795.566,2719742.118,3244533.272,2834394.792,3155690.009,3190002.002,3731326.623,4296017.168,2913831.95,3773256.188,3033563.604,3811377.004,3097252.591,3736843.508,3287172.001,2772910.556,2868715.685,3575887.488,2924186.852,4177646.453,4327992.526,3085421.347,3646376.634,2791793.046,3956933.815,4138974.055,3243342.18,3750223.768,3501298.833,3362100.951,4054922.635,7284061.353,6535342.299,6347092,1,6000,333,625.0083543,1.875025063
11506,-144.3087943,60.14318752,3946653.068,4154148.286,4392686.722,2987783.128,3445036.229,2938578.83,3359111.664,3378348.934,3899505.34,4483725.283,3049181.197,3976093.486,3300692.84,4045204.798,3251648.601,3926737.539,3428376.102,2978400.602,3136016.625,3854913.512,2952694.121,4393301.563,4428436.302,3248951.179,3911587.128,2914623.287,4086189.281,4386014.48,3371859.023,4014106.307,3635387.716,3623000.675,4323022.749,7414397.199,6681434.145,6761662.5,1,9000,222,438.5170075,1.973326534
11507,-144.0917073,60.13625616,7628292.412,8135009.618,8648438.624,5710858.033,6574654.218,5861878.239,6594906.2,6436330.478,7732563.095,9114270.927,6083768.333,7775951.825,6385663.161,8020215.637,6494794.911,7774630.662,6975045.745,5916355.868,5926334.287,7588219.164,6323990.669,8667708.859,8834586.027,6365519.802,7337271.877,5808239.969,7977711.675,8667420.045,6847844.95,7839058.986,7220245.761,7066352.801,7739937.311,13507652.17,12163490.5,10873314,5,5000,1200,1525.658482,1.271382069
11508,-143.3278514,60.06808357,4227147.007,4635863.082,4977243.445,3454619.26,3703018.728,3423065.175,3725850.217,3631915.65,4420275.794,5411487.382,3402835.951,4394292.763,3751923.842,4812383.885,3688572.247,4456237.35,4121432.909,3562207.492,3522275.329,4650926.668,3599277.576,4927090,4823689.422,3631700.762,4092624.746,3342968.343,4459644.414,4955195.426,3872131.93,4398080.716,4088566.17,4209539.626,3836176.236,5859797.84,5061834.877,5045400,1,8000,250,528.3933759,2.113573504
11509,-143.2715773,60.07260597,8042211.938,8757981.952,9559509.738,6434367.47,7085342.255,6494134.137,7181524.331,6855699.772,8443475.119,10380566.86,6612210.28,8441311.936,6986409.781,9260229.926,7223071.7,8561418.463,7988368.386,6822378.758,6464966.44,8785219.88,7275236.246,9500825.616,9546770.68,6884663.426,7556352.169,6492299.751,8603041.381,9484855.166,7661547.464,8479269.367,7994706.506,8013279.338,7053645.468,10791999.75,9286837.32,8513901,3,5000,800,1608.442388,2.010552985
11510,-141.3979857,59.89815092,6045927.183,6820706.529,7432828.335,4589328.317,4940647.785,4805425.736,5786238.687,5342203.482,6330333.594,7880815.005,5046468.684,6144153.825,5332274.375,7920449.599,5497166.235,6673421.891,6190348.811,5052312.849,4656460.234,6776763.707,5092605.339,6777950.061,7779367.647,5121094.243,5107242.528,5350392.662,6351982.802,6981743.394,6046989.719,5889441.153,5322111.016,6207324.283,5138830.48,7414884.581,5126109.812,8681034,2,3000,1000,2015.309061,2.015309061
11511,-140.0611044,59.77200959,16121639.8,17582458.14,18308132.56,11009172.18,11851203.93,11938949.11,15242240.02,14170504.28,15605766.85,20295684.12,13399513.96,16144243.59,15313150.98,21787347.37,13751124.98,16929195.96,15079109.3,13372316.9,12325935.41,16349029.73,12236334.83,18550039.04,20864457.25,13210984.31,13514807.77,14521629.31,18059943.71,18626648.7,16229644.79,15174773.44,14829616.15,15560330.74,14945792.74,23526137.5,18067577.25,25883596,8,5000,1800,3224.327959,1.791293311
11512,-140.026161,59.76827869,4486490.992,4797964.646,5109701.723,3151145.797,3395685.025,3370094.929,4154901.31,4183305.289,4313247.232,5474691.579,3619309.821,4738587.343,4303736.964,5897972.811,3726555.303,4660622.338,4258786.597,3862596.761,3562555.044,4796058.335,3235461.031,5087502.046,5548422.525,3768460.042,3912050.995,3961701.59,5118640.155,5123041.452,4181274.379,4430066.985,4260240.039,4304934.874,4218491.281,6191476.554,5064766.919,7243135,1,4000,500,1121.622748,2.243245496
11513,-139.450742,59.70539188,26459411.14,26638699.41,27653478.27,17575017.51,19856032.27,19527298.69,24167146.32,23385249.73,25108485.48,33326553.6,22349924.79,27539085.93,27073763.5,33981604.8,21909139.3,27759108.12,24051059.48,21342380.62,20157538.94,25203519.7,19879933.21,31148738.31,32862497.99,23142553.91,22249162.22,23159038.06,31487604.44,29073980.51,25127604.87,25569649.08,26694186.36,23704425.3,25384984.32,40249273.51,32794395.42,44946276,12,13000,1000,2035.339319,2.035339319
11521,-151.9276304,60.48560549,1313894.756,1996667.975,1453487.402,798989.5535,1113048.058,1087497.846,1045947.413,994598.2675,1308025.183,1357080.275,904146.4667,1507659.59,1102201.037,1228593.995,983386.5274,1467072.426,1164592.26,656147.218,664864.9495,1173688.95,1020600.01,1262003.433,1645908.106,1062243.416,1959494.076,1283937.991,1400014.371,1143188.993,1101664.597,1521139.309,1031828.182,1188441.725,1152308.765,2182912.415,2517141.863,2505793.8,1,3000,667,437.9649185,0.656947378
11522,-151.8540479,60.49340627,1291392.184,1951893.398,1428516.297,798349.7207,1092516.338,1066411.722,1036534.394,963121.2467,1282108.091,1335572.704,882630.5214,1476523.328,1075583.762,1211934.032,957457.7521,1432565.176,1152851.486,652426.3188,660470.7223,1148665.333,1008513.527,1249951.019,1616691.76,1047448.089,1921655.878,1268518.087,1379564.724,1131204.102,1072339.993,1489737.166,1010081.082,1176635.981,1139624.568,2151461.678,2485988.651,2443177.8,2,6000,500,215.2320307,0.430464061
11523,-151.8357956,60.49311618,1509600.76,2222805.483,1654516.456,1012728.438,1226251.049,1281867.762,1217805.939,1166028.916,1479703.51,1538454.863,1157811.049,1556999.104,1316419.662,1388244.482,1270993.332,1515829.976,1347356.703,813014.7631,850041.149,1445989.596,1194444.33,1470841.315,1815978.053,1151195.224,2129270.395,1435430.894,1497651.433,1377172.134,1178944.016,1621642.352,1307472.266,1405380.003,1563487.802,2489263.273,2815867.882,2919123,1,4000,500,377.40019,0.75480038
11524,-151.2526624,60.47360372,3859795.654,5474256.376,3974373.225,2687037.065,2824934.088,3183966.52,3499781.807,2428884.698,3861356.997,4060063.074,2476142.996,4160304.59,2947866.054,4033332.43,2737115.16,3780339.345,3507044.308,2380036.941,2607536.787,3593827.883,3404800.895,4531641.588,4705637.624,3105669.944,5204693.199,4133399.571,4179575.386,3843377.552,3037528.926,4144820.865,2983726.926,3968580.444,3800619.469,6373538.921,7127733.752,6329302.5,7,3000,2667,1286.598551,0.482474457
11534,-146.6416436,60.30087652,8060436.957,9652279.067,9427548.681,5374247.459,6551866.635,6135252.974,6710536.75,6687043.556,8572808.485,8865480.956,6712805.417,8318668.06,7055860.668,8334881.63,6761442.911,8268280.671,7102371.193,6123054.114,5841992.876,8383355.057,5576870.723,8949409.824,9097804.565,6690286.17,9886779.599,6701500.613,8270905.816,8259908.198,6984501.212,7815039.121,7724990.259,8117345.811,8066744.924,12772175.92,12113223.58,14208030,3,3000,1333,2686.812319,2.015109239
11536,-144.3419295,60.1546302,3960030.767,4172571.353,4412544.303,3003802.806,3471030.861,2958705.746,3374109.676,3385305.744,3921268.223,4498728.069,3070241.792,3999344.355,3328825.828,4067754.436,3285165.699,3948060.677,3451730.956,2992002.991,3153960.199,3881115.884,2970092.983,4408338.854,4437961.97,3261798.55,3936340.527,2937577.578,4120045.951,4404597.165,3380757.705,4026223.916,3650012.377,3656421.23,4328275.933,7364815.579,6635057.926,6706489,1,4000,500,990.0076917,1.980015383
11537,-144.1247598,60.14775239,5606979.526,5988935.969,6414904.692,4178149.025,4875484.488,4339727.523,4832790.286,4716664.633,5710506.456,6725127.84,4442562.553,5707008.29,4650480.857,5915564.092,4784854.472,5752245.047,5119879.218,4336183.496,4370825.372,5537468.268,4651289.043,6414116.775,6529997.149,4634728.563,5436347.932,4258971.937,5892770.828,6375180.085,5004369.95,5704953.234,5277257.105,5192217.04,5705380.963,9832576.017,8943572.702,7991191.5,3,7000,571,800.9970751,1.401744881
11538,-143.3427657,60.07833986,4158629.801,4576421.324,4985183.036,3367898.132,3766869.082,3401488.677,3670817.706,3539706.602,4380422.886,5341256.444,3348999.798,4297645.087,3673840.465,4794911.569,3621983.752,4413654.325,3990399.915,3460204.604,3448710.1,4602763.863,3515680.502,4815291.133,4866553.783,3482058.477,4095926.184,3282977.479,4431643.884,4816947.968,3783192.97,4358743.289,3916040.689,4104559.153,3864490.953,5722037.553,5078481.136,4734240.5,1,9000,222,462.0699778,2.0793149
11539,-143.289372,60.07404299,6012342.271,6526553.449,7138202.239,4808653.325,5252547.613,4848189.578,5346227.648,5125498.415,6289691.625,7765229.15,4943006.303,6314522.065,5212270.955,6881964.664,5385719.775,6397836.174,5952553.26,5083109.938,4830086.162,6535018.245,5410439.732,7086186.835,7134299.369,5125821.76,5651440.583,4838908.276,6425369.019,7082779.374,5719573.667,6317909.267,5975645.985,5952553.474,5316221.297,8194771.274,7078401.492,6484777.5,2,11000,273,546.5765701,2.00411409
